"","word","h","h_dec"
"23909","lenín_moreno",0.785142682364224,3
"23910","punta_cana",0.73471735094348,2
"23911","miguel_bosé",0.828819871499743,5
"23912","hema",0.737676120490003,2
"23913","autoservici",0.83559472231512,5
"23914","philippe",0.807545746958088,4
"23915","olivier",0.810948097291903,4
"23916","dels",0.232508064258832,1
"23917","community",0.861342067609906,7
"23918","juan_luis_cebrián",0.796320025826416,3
"23919","relaciones_institucionales",0.829387075295417,5
"23920","networking",0.808745874989595,4
"23921","asertivo",0.850135466597629,6
"23922","laurent",0.826246008767734,5
"23923","tragado",0.860380113645935,7
"23924","nutría",0.827667630872273,5
"23925","faraónico",0.862867579403527,7
"23926","acuicultura",0.804350344617871,4
"23927","descongestionar",0.828715827456101,5
"23928","claxon",0.753150529538494,2
"23929","roberto_fernández",0.788617971234981,3
"23930","escarbar",0.883526071342094,9
"23931","yerry",0.712769348375759,1
"23932","antiguo_testamento",0.798630449391738,3
"23933","hiperinflación",0.798453420100792,3
"23934","transitó",0.856084828527625,7
"23935","mcl",0.750712353978973,2
"23936","ovetense",0.817172986361876,4
"23937","stoffel_vandoorne",0.71772710041212,1
"23938","inasumible",0.884062446222618,9
"23939","jong",0.787496824054326,3
"23940","kim_yong",0.747534585842376,2
"23941","nam",0.781325817001053,3
"23942","abelardo",0.780940199853072,3
"23943","dani_ceballos",0.721198307067544,1
"23944","mendizorroza",0.765129359942011,2
"23945","pulsiones",0.866223007124114,7
"23946","atosigar",0.815867329768468,4
"23947","cent",0.761606316324701,2
"23948","el_ejido",0.801707363632452,4
"23949","excitante",0.880793371193306,9
"23950","luigi_di_maio",0.733363577680808,2
"23951","gentrificación",0.802746424090484,4
"23952","bum",0.782169482602385,3
"23953","arce",0.879898939594448,8
"23954","photos",0.75103515608423,2
"23955","finado",0.838131496990018,5
"23956","álvaro_uribe",0.725902967456552,1
"23957","iago_aspas",0.752313125528252,2
"23958","estorbar",0.879357138454777,8
"23959","meritxell_batet",0.775236670875962,3
"23960","desbaratar",0.888634013144728,9
"23961","quitase",0.829111345570238,5
"23962","fa_cup",0.746415664968992,2
"23963","nulos",0.859541335074152,7
"23964","altamar",0.75020184275591,2
"23965","agustín",0.871477036557732,8
"23966","isco_alarcón",0.786321357718222,3
"23967","infrafinanciación",0.737976709258226,2
"23968","cellnex",0.73056944672446,2
"23969","múltiplo",0.775442338597373,3
"23970","ventilar",0.893315783763714,10
"23971","ingrid",0.81301809345309,4
"23972","pupila",0.858417166839353,7
"23973","rifar",0.874224525195586,8
"23974","instagramer",0.825240451071431,5
"23975","model",0.868204746847628,7
"23976","oxfam_intermón",0.823069816626579,5
"23977","tino",0.878490817954467,8
"23978","termo",0.823947808535599,5
"23979","esquimal",0.841507654602509,6
"23980","encomiable",0.885546669687758,9
"23981","jorge_molina",0.729393949699935,2
"23982","segar",0.888630242427347,9
"23983","horribilis",0.857584068167758,7
"23984","michel_houellebecq",0.683909608774746,1
"23985","david_lynch",0.797496251884182,3
"23986","lidl",0.808152379238719,4
"23987","transitables",0.751698628822949,2
"23988","polvorín",0.859804433732209,7
"23989","ramala",0.747626031682366,2
"23990","juglar",0.802517583438742,4
"23991","saldos",0.864822206869359,7
"23992","aparatoso",0.892886018645111,10
"23993","sagunto",0.835927945672034,5
"23994","manuel_fraga",0.820274407247791,4
"23995","aa",0.823852906531189,5
"23996","doctor_who",0.654349855032675,1
"23997","versículo",0.834154678029339,5
"23998","andoain",0.778111788897664,3
"23999","moribundo",0.8846217581977,9
"24000","sebastián",0.885651603083213,9
"24001","inconsciencia",0.871173010428377,8
"24002","momia",0.843333710684115,6
"24003","ötzi",0.714128621843969,1
"24004","universidad_de_copenhague",0.847270304851897,6
"24005","oxigenar",0.875945636933849,8
"24006","apeadero",0.76993247651418,2
"24007","enric_millo",0.732004566319161,2
"24008","esponjar",0.80004446169283,3
"24009","desaprovechado",0.875376178523923,8
"24010","regata",0.842451470129424,6
"24011","remo",0.854533308667858,6
"24012","despistado",0.881976705575772,9
"24013","guadiana",0.832343585075023,5
"24014","higuera",0.860050545475978,7
"24015","timmermans",0.738531606342185,2
"24016","trizas",0.878999396890109,8
"24017","evaluador",0.777088886437456,3
"24018","reconozcámoslo",0.787775312054109,3
"24019","esposar",0.811933449078597,4
"24020","fatigar",0.875431204486489,8
"24021","gin",0.828049539534127,5
"24022","baker",0.852515854717213,6
"24023","ninis",0.752256435250937,2
"24024","upv",0.858304285534577,7
"24025","dmitrovic",0.710443624615084,1
"24026","ana_botín",0.748840216020113,2
"24027","gag",0.828582149084902,5
"24028","ar",0.85964318684631,7
"24029","spray",0.868014135634575,7
"24030","poe",0.79902254992927,3
"24031","introductor",0.827031720384021,5
"24032","curvatura",0.805591445626369,4
"24033","wagner",0.868324316398697,7
"24034","esquela",0.865721491909609,7
"24035","imprecisión",0.864724509145712,7
"24036","racimo",0.868224637996326,7
"24037","poliamor",0.70000607628279,1
"24038","burda",0.887492796687366,9
"24039","apatía",0.884781334142012,9
"24040","opositar",0.864930421818558,7
"24041","arroyomolinos",0.837596272194732,5
"24042","mileuristas",0.771437968405138,2
"24043","judy_garland",0.735760615309796,2
"24044","grupito",0.834656455436396,5
"24045","barça_b",0.70430513956921,1
"24046","palau_blaugrana",0.692177074686416,1
"24047","joventut",0.775657804069371,3
"24048","svetislav_pesic",0.711627494138479,1
"24049","montenegrino",0.790744511322614,3
"24050","maletín",0.885615900047693,9
"24051","fajo",0.837717429079625,5
"24052","contraindicar",0.83526662497253,5
"24053","arquear",0.863184854207249,7
"24054","anteponen",0.843679577201212,6
"24055","followers",0.795774672277073,3
"24056","derretido",0.828256849682997,5
"24057","quincenal",0.816350641557888,4
"24058","antidopaje",0.842353186492314,6
"24059","botiquín",0.818562669546667,4
"24060","anabolizante",0.850503673014812,6
"24061","franquear",0.881759408647415,9
"24062","dominguero",0.821412158179972,4
"24063","desmejora",0.741741361701309,2
"24064","manco",0.842440502029778,6
"24065","bertolt_brecht",0.813344644045339,4
"24066","desentonar",0.874632024600615,8
"24067","teatro_real",0.863990196318707,7
"24068","consorcio",0.88039284904978,8
"24069","cibeles",0.845956273732168,6
"24070","mobile",0.858423530181505,7
"24071","universidad_de_alcalá_de_henares",0.860122894945211,7
"24072","nena",0.843546836813344,6
"24073","bautista",0.87540048404136,8
"24074","homes",0.738971766066264,2
"24075","pecio",0.775650966694114,3
"24076","jesús_aguirre",0.826986239742626,5
"24077","antonio_machado",0.835675259529338,5
"24078","limonero",0.766326531781029,2
"24079","gap",0.848270379262154,6
"24080","lascivo",0.817519057791885,4
"24081","morboso",0.861453356623222,7
"24082","trasunto",0.837952533122909,5
"24083","bastidor",0.87782930049589,8
"24084","cubista",0.725127341444711,1
"24085","miramar",0.833942958533634,5
"24086","chill",0.796777562986445,3
"24087","joe",0.844231895110771,6
"24088","av",0.812424038839472,4
"24089","lio",0.819032747875434,4
"24090","cuadricular",0.848235255990761,6
"24091","cacarear",0.874334424611978,8
"24092","modestia",0.863034249770005,7
"24093","rogatorio",0.693560663455202,1
"24094","tim_burton",0.74195730580217,2
"24095","guatemalense",0.870589105073794,8
"24096","hey",0.793987885230914,3
"24097","daros",0.777915416208934,3
"24098","disc",0.820499992682221,4
"24099","superheroína",0.808908811716336,4
"24100","hackear",0.790812757944915,3
"24101","tebas",0.813847089825832,4
"24102","pompa",0.888705487240567,9
"24103","guisado",0.69368349280749,1
"24104","ábside",0.73722917715863,2
"24105","banderilla",0.818988406859742,4
"24106","ancelotti",0.721910745966058,1
"24107","heynckes",0.738870113031288,2
"24108","vulva",0.823230666658999,5
"24109","david_pérez",0.80657803384486,4
"24110","cambados",0.833693841156998,5
"24111","novartis",0.779507768678915,3
"24112","smi",0.657371104367835,1
"24113","eduardo_arroyo",0.763759680878302,2
"24114","ventajismo",0.822385364855365,5
"24115","audiencia_nacional_josé_de_la_mata",0.647619216279119,1
"24116","udef",0.791782115321789,3
"24117","bollo",0.81757217765684,4
"24118","boca_juniors",0.801556652849146,4
"24119","escotilla",0.760316620251698,2
"24120","fuel",0.77744596942827,3
"24121","adulterar",0.859435130782661,7
"24122","fad",0.836014621688885,5
"24123","johnny",0.842255686183655,6
"24124","shop",0.820820340486127,4
"24125","goethe",0.836441879084272,5
"24126","lúcido",0.859631524900444,7
"24127","molotov",0.831427047774417,5
"24128","carrión",0.834760056055356,5
"24129","macrodatos",0.739388376517272,2
"24130","jaume_roures",0.827628907735249,5
"24131","bea_gondar",0.71139929327182,1
"24132","alianza_popular",0.830107134326048,5
"24133","javier_zaragoza",0.68296032357295,1
"24134","nacho_carretero",0.744058639750102,2
"24135","cali",0.857950701123468,7
"24136","alfredo",0.872512145547988,8
"24137","grandísima",0.858724271094896,7
"24138","moya",0.864271623062839,7
"24139","melisa",0.789333500384909,3
"24140","debussy",0.732227045339121,2
"24141","francisco_álvarez_cascos",0.701701552020245,1
"24142","alberto_ruiz_gallardón",0.819876412758224,4
"24143","olfatear",0.825322859786225,5
"24144","mutua_madrileña",0.782946830786795,3
"24145","tiranteces",0.842085161850794,6
"24146","herder",0.73343952000953,2
"24147","cachear",0.804249181140041,4
"24148","ultraje",0.834690541514973,5
"24149","podcasts",0.823714631136117,5
"24150","sara",0.876465341608575,8
"24151","exhibieron",0.866038075620506,7
"24152","suez",0.847395931472422,6
"24153","perdices",0.859846182623738,7
"24154","berto_romero",0.799032123625004,3
"24155","ególatra",0.851301255059886,6
"24156","liberty_media",0.758144095189329,2
"24157","goya_de_honor",0.738009311356189,2
"24158","agrigento",0.755810646666076,2
"24159","insaciable",0.887207495247526,9
"24160","concatenación",0.881344937220137,9
"24161","coñac",0.84978330181358,6
"24162","sadomasoq",0.822051932199172,4
"24163","conseller",0.82289408687088,5
"24164","servicios_sociales_e_igualdad",0.802538982678104,4
"24165","enseñante",0.767006222889286,2
"24166","excavadora",0.855212247451819,7
"24167","arada",0.856678226004136,7
"24168","hermitage",0.759757477345015,2
"24169","mauricio_pochettino",0.7643202959639,2
"24170","liguera",0.745431895552365,2
"24171","anfield",0.73821361087779,2
"24172","marie_kondo",0.808805098090699,4
"24173","pasmo",0.862240026103141,7
"24174","aguar",0.878582514587512,8
"24175","r_eso",0.845650258040234,6
"24176","flipé",0.740148528523464,2
"24177","indigencia",0.849612597284952,6
"24178","errante",0.869195067152391,8
"24179","toni_roldán",0.702194982540346,1
"24180","valeroso",0.830161058984374,5
"24181","tejero",0.815702963917949,4
"24182","batucar",0.823192613108625,5
"24183","necedad",0.808970374577343,4
"24184","serigrafía",0.733345045271254,2
"24185","boga",0.878150914349261,8
"24186","coronario",0.766606324186874,2
"24187","salamandr",0.821228315896481,4
"24188","selectividad",0.814429684983068,4
"24189","alfonso_fernández_mañueco",0.624494241549688,1
"24190","graciosa",0.872722859805077,8
"24191","denominador",0.88645631941157,9
"24192","san_ildefonso",0.775903665845008,3
"24193","sánchez_vicario",0.71219364816042,1
"24194","iván_redondo",0.736634182193613,2
"24195","desencantado",0.859592601360033,7
"24196","inhalar",0.863509007324183,7
"24197","detrito",0.826538893220183,5
"24198","delhi",0.847918946927716,6
"24199","nigerianas",0.825030319365091,5
"24200","pospuesto",0.877547249393004,8
"24201","positive",0.782152186403553,3
"24202","victimismo",0.856872071351987,7
"24203","jirón",0.858089799927563,7
"24204","gilda",0.778539821254808,3
"24205","exregidor",0.777912811188625,3
"24206","marbellí",0.833072112040191,5
"24207","apoyándonos",0.823529266235869,5
"24208","bagels",0.767784054360707,2
"24209","diamante",0.889762273720283,9
"24210","cpi",0.771797495648142,2
"24211","seguridad_del_estado",0.826362191418951,5
"24212","dispersar",0.882665331629414,9
"24213","escaneado",0.837901447707119,5
"24214","maastricht",0.823182897911911,5
"24215","rijksmuseum",0.768634338299536,2
"24216","younes",0.777939490445759,3
"24217","motion",0.798902968135605,3
"24218","guarra",0.802151782736093,4
"24219","ellroy",0.721121352064235,1
"24220","hoces",0.867496685184259,7
"24221","turbas",0.780180278510748,3
"24222","transitable",0.796507073543104,3
"24223","pazo",0.846214835425469,6
"24224","neurotransmisor",0.734565943903645,2
"24225","formosa",0.805629568776027,4
"24226","cristalera",0.817596887765812,4
"24227","tasados",0.8247981823095,5
"24228","biotecnología",0.834531273242628,5
"24229","snowboard",0.820740403628877,4
"24230","rider",0.858802917446338,7
"24231","vancouver",0.868656883741305,8
"24232","cac",0.864155562068731,7
"24233","catedralicio",0.805357667367391,4
"24234","citi",0.767958017179765,2
"24235","saint_laurent",0.791719136766108,3
"24236","cuadrilátero",0.854988879988561,7
"24237","cobarde",0.871462412148019,8
"24238","pueril",0.831108180864816,5
"24239","narcisista",0.868737169834427,8
"24240","desabastecimiento",0.83934386078718,5
"24241","ateneo",0.794991693524204,3
"24242","companys",0.821711339911224,4
"24243","gobierno_de_la_república",0.814772663051556,4
"24244","jorge_drexler",0.727856203277497,2
"24245","neceser",0.778082881618092,3
"24246","fruncido",0.81975123040295,4
"24247","tiza",0.839915033350335,6
"24248","agazapar",0.887915984679655,9
"24249","murciélago",0.850889060794505,6
"24250","villamarín",0.754047729877471,2
"24251","explosividad",0.808373533069775,4
"24252","amazona",0.808460279307519,4
"24253","robotización",0.782212108142165,3
"24254","maximalista",0.842715889792834,6
"24255","bogavante",0.778071939557798,3
"24256","badalona",0.888166190816611,9
"24257","maciza",0.812629039374966,4
"24258","tostón",0.822357680611874,4
"24259","amordazar",0.845059076256216,6
"24260","titiritero",0.83535521908544,5
"24261","roses",0.849805043442733,6
"24262","imprudente",0.862679742792006,7
"24263","remisión",0.846839984644378,6
"24264","comisión_española_de_ayuda_al_refugiado_cear",0.739954310635168,2
"24265","cofre",0.863354024966805,7
"24266","posadas",0.827738318154643,5
"24267","maoísta",0.836419431914886,5
"24268","comisión_de_la_verdad",0.769523404077583,2
"24269","arideces",0.802436861824689,4
"24270","marisma",0.809159809090486,4
"24271","beats",0.779741496943446,3
"24272","flotador",0.847038862556743,6
"24273","fran_vázquez",0.725104287020897,1
"24274","thompkins",0.649896069387882,1
"24275","universidad_de_sevilla",0.857063566014621,7
"24276","biomedicina",0.767982575644037,2
"24277","repelús",0.801097120085354,3
"24278","chárter",0.78737216892806,3
"24279","traficar",0.859888726285046,7
"24280","mike_pence",0.803850343139325,4
"24281","quinteto",0.824849809600575,5
"24282","priorizó",0.845315656969924,6
"24283","inmutar",0.883427148456383,9
"24284","correoso",0.857630571903334,7
"24285","siemens",0.818401907381551,4
"24286","siemens_gamesa",0.700297479052697,1
"24287","arcelormittal",0.649029387913737,1
"24288","the_independent",0.854843338766152,7
"24289","fernando_encinar",0.719031250409918,1
"24290","transitaba",0.847087414285669,6
"24291","clarividencia",0.854615587891542,6
"24292","desmadre",0.822856700533551,5
"24293","juzgado_de_instrucción",0.76580500744456,2
"24294","transforme",0.876552707656388,8
"24295","tedioso",0.870703205948399,8
"24296","gigabytes",0.584897498101781,1
"24297","boina",0.863621536241271,7
"24298","esquadra",0.776415256070316,3
"24299","vírico",0.749128422853169,2
"24300","campus_de_la_justicia",0.679815642487278,1
"24301","juzgado_central_de_instrucción",0.694843333902183,1
"24302","sense",0.221576062299653,1
"24303","hanga",0.689995889020281,1
"24304","ll",0.837436798942689,5
"24305","mambo",0.828813077644869,5
"24306","novecento",0.763682709492303,2
"24307","banco_interamericano_de_desarrollo_bid",0.826825428713212,5
"24308","ribadeo",0.781493000770437,3
"24309","kylian_mbappé",0.763586650956834,2
"24310","esguince",0.80988003497307,4
"24311","escarmiento",0.887480016247992,9
"24312","chamorro",0.821819745124831,4
"24313","tarradellas",0.793752252980336,3
"24314","peral",0.832727840233671,5
"24315","sindicato_unificado_de_policía_sup",0.750845563170548,2
"24316","juan_fernández",0.845097362052592,6
"24317","augc",0.782684241054173,3
"24318","bradford",0.7974618047508,3
"24319","elepé",0.714154421484215,1
"24320","last",0.788410073498947,3
"24321","expectante",0.893820369135525,10
"24322","garete",0.856730343293044,7
"24323","excandidato",0.815357844999962,4
"24324","mercamadrid",0.835211081730522,5
"24325","faja",0.844635574460211,6
"24326","médicos_del_mundo",0.808663443609556,4
"24327","universidad_de_alcalá",0.839734035447213,6
"24328","casa_rosada",0.807673820079483,4
"24329","omán",0.845156713200204,6
"24330","inah",0.757396870200135,2
"24331","ostensible",0.888108231078129,9
"24332","sisca",0.833846878120998,5
"24333","pesic",0.717653861738574,1
"24334","copa_de",0.695056642982312,1
"24335","humbert_humbert",0.622799325679576,1
"24336","soeces",0.856845537009853,7
"24337","picassent",0.752048060066126,2
"24338","cuclillas",0.800862795659148,3
"24339","denver",0.835755220401621,5
"24340","pedro_páramo",0.594051421871192,1
"24341","traerán",0.832015819447887,5
"24342","renzo_piano",0.723550594420527,1
"24343","fiordo",0.783562371449741,3
"24344","inverco",0.679369432110483,1
"24345","jueves_santo",0.83175412008481,5
"24346","societaria",0.796682218609255,3
"24347","jonas",0.816188050737684,4
"24348","saltitos",0.775862557535859,3
"24349","redundancia",0.860350603476852,7
"24350","werner",0.826773145148843,5
"24351","opas",0.694892705746793,1
"24352","atlantia",0.767784751031514,2
"24353","acs",0.791236791008757,3
"24354","francisco_reynés",0.649565705304582,1
"24355","kimono",0.825035688840953,5
"24356","jarras",0.83899485116445,5
"24357","mirilla",0.874941546887202,8
"24358","sociedad_civil_catalana",0.813975156688408,4
"24359","kimpembe",0.752676289011028,2
"24360","rené",0.8438180325276,6
"24361","mundanal",0.814747546185985,4
"24362","apesadumbr",0.863511979460373,7
"24363","helena",0.883192001752294,9
"24364","decorada",0.840723604547629,6
"24365","transmitían",0.866214688892253,7
"24366","monterrey",0.849339661411263,6
"24367","lengua_castellana",0.688498959937377,1
"24368","wert",0.763872057432713,2
"24369","gobierno_del_estado",0.725211613044993,1
"24370","encauzar",0.872007493084355,8
"24371","cookies",0.659503812917314,1
"24372","save_the_children",0.820625555643026,4
"24373","fresa",0.826455049504589,5
"24374","bolsita",0.792459909611125,3
"24375","pacifismo",0.841588865946832,6
"24376","mahatma_gandhi",0.800111695704147,3
"24377","tamaulipas",0.800243445748416,3
"24378","rastreado",0.846148760424285,6
"24379","refrigeracion",0.82951388460816,5
"24380","beatriz_robles",0.740795531386503,2
"24381","tecnóloga",0.654766980471145,1
"24382","peliagudo",0.888529403239169,9
"24383","descapotable",0.84955251763231,6
"24384","calcinado",0.846774164851236,6
"24385","cid",0.857803216788156,7
"24386","libertinaje",0.846812625458554,6
"24387","becaria",0.853769893057456,6
"24388","lluch",0.722456350397079,1
"24389","downton",0.751307685215764,2
"24390","abbey",0.769640789596336,2
"24391","puntera",0.884421014715345,9
"24392","perecedero",0.842332951327435,6
"24393","pliegos",0.834135415920328,5
"24394","concitar",0.888477375865358,9
"24395","terabytes",0.781351367299299,3
"24396","bidart",0.742070259259877,2
"24397","sherpa",0.861622559174632,7
"24398","conato",0.874266186448279,8
"24399","coloquio",0.870863996360075,8
"24400","tetralogía",0.774942723046772,3
"24401","flautista",0.821137611016312,4
"24402","banqueta",0.87476040898704,8
"24403","publicitar",0.870891630254257,8
"24404","incestuoso",0.703303233636595,1
"24405","hughes",0.825139237873798,5
"24406","navalcarnero",0.837438726816239,5
"24407","bien_de_interés_cultural",0.817058995293156,4
"24408","homo_sapiens",0.698967649345993,1
"24409","miocardio",0.787622356221928,3
"24410","spartak",0.743463559609098,2
"24411","aleteo",0.837318140428591,5
"24412","le_maire",0.729484757638007,2
"24413","sofreír",0.327058775444048,1
"24414","xabi_alonso",0.791142021134457,3
"24415","vasile",0.809265318640639,4
"24416","piercings",0.823583378553321,5
"24417","premio_planeta",0.682125757253248,1
"24418","obregón",0.800030949022661,3
"24419","través",0.845962313635519,6
"24420","cuarentón",0.840771762657671,6
"24421","fraccionar",0.883237798920281,9
"24422","mare_nostrum",0.826327773587798,5
"24423","mud",0.72736838233231,2
"24424","zambra",0.854624580259621,6
"24425","taciturno",0.855569866265897,7
"24426","corpulento",0.860722398515413,7
"24427","mandzukic",0.751006888716656,2
"24428","picardía",0.862348774671351,7
"24429","group",0.810169238973035,4
"24430","motero",0.860820071363305,7
"24431","piropear",0.839300009378384,5
"24432","carmen_lamela",0.664563509916104,1
"24433","oblicuo",0.856109821963479,7
"24434","denotar",0.896792948601039,10
"24435","o_grove",0.842003122791961,6
"24436","ministerio_de_interior",0.860194709399837,7
"24437","rapada",0.833174151307909,5
"24438","esloveno",0.871206073994567,8
"24439","antideportivo",0.780771441133506,3
"24440","estirón",0.85158075347335,6
"24441","far",0.873721342297286,8
"24442","arrendador",0.728044857521562,2
"24443","erial",0.871121945186108,8
"24444","carcelero",0.849525227504293,6
"24445","traería",0.881420307931878,9
"24446","cacharrería",0.791345901262292,3
"24447","gsma",0.776680719180855,3
"24448","alpinismo",0.7851020794761,3
"24449","vigilancia_aduanera",0.695052775492056,1
"24450","gila",0.799419536230243,3
"24451","identificable",0.884893337474746,9
"24452","mauricio",0.826002436468846,5
"24453","anfetamina",0.857875400534798,7
"24454","lsd",0.845473616304776,6
"24455","hongo",0.849768081476382,6
"24456","topografía",0.814506954449941,4
"24457","mujeriego",0.820723443154064,4
"24458","depravado",0.834309116492761,5
"24459","il",0.873388822161524,8
"24460","jang",0.758737768529526,2
"24461","encurtidos",0.727533927506784,2
"24462","cabriola",0.807274946907178,4
"24463","montilla",0.847238442197979,6
"24464","miley_cyrus",0.817608996169119,4
"24465","country",0.824267424222327,5
"24466","desubicar",0.848395877584567,6
"24467","desalmado",0.859969739910185,7
"24468","ibar",0.781529547473479,3
"24469","equitación",0.810988804033964,4
"24470","labrador",0.868918639127021,8
"24471","vocero",0.842743123286358,6
"24472","liberticida",0.784484919623891,3
"24473","josé_antonio_nieto",0.761659679742729,2
"24474","tomadura",0.833116861723511,5
"24475","preinscripción",0.697118387081201,1
"24476","scc",0.768539365586339,2
"24477","fundación_la_caixa",0.832318777712887,5
"24478","curativo",0.878502542391861,8
"24479","picota",0.889837227163891,9
"24480","raptado",0.820848949956597,4
"24481","visibilizado",0.821544360628027,4
"24482","san_salvador",0.849637194088939,6
"24483","leto",0.787992605440969,3
"24484","españolista",0.831722743723674,5
"24485","dominical",0.884480624702358,9
"24486","biorritmo",0.803129852055591,4
"24487","magentí",0.757900811787093,2
"24488","intendente",0.844259265325132,6
"24489","vanessa",0.857111192520876,7
"24490","bonnie",0.799008338089388,3
"24491","leonardo_dicaprio",0.818750055271737,4
"24492","jack_nicholson",0.806722264327398,4
"24493","casación",0.752595872601983,2
"24494","rictus",0.857543888803978,7
"24495","avendr",0.861614858305976,7
"24496","bokeh",0.482179701131849,1
"24497","norman_mailer",0.800917895938651,3
"24498","mark_wahlberg",0.765956177356898,2
"24499","isabel_garcía_tejerina",0.775426087249418,3
"24500","gobierno_de_canarias",0.811535471667649,4
"24501","camilo",0.834136062856419,5
"24502","narcolanchas",0.77009486282565,2
"24503","chato",0.814384450168445,4
"24504","rita_hayworth",0.764698763250753,2
"24505","exhibiendo",0.882875862574121,9
"24506","seven",0.816166752270996,4
"24507","grimm",0.819872594031095,4
"24508","labia",0.82371516432333,5
"24509","mari_carmen",0.802030875597276,4
"24510","maja",0.820891947036092,4
"24511","abolicionismo",0.745009835068686,2
"24512","alhaja",0.833897972491271,5
"24513","vermeer",0.718470783812931,1
"24514","denver_nuggets",0.661629685776178,1
"24515","bulls",0.722753270740289,1
"24516","highlights",0.781077597531201,3
"24517","phoenix_suns",0.698337301280368,1
"24518","dietario",0.800613192909148,3
"24519","incombustible",0.865045354673144,7
"24520","arquetípico",0.844160913266766,6
"24521","turoperador",0.698514742811131,1
"24522","samantha",0.804688140093517,4
"24523","exconcursante",0.806732672373344,4
"24524","lar",0.843211332167884,6
"24525","observable",0.804867025610474,4
"24526","trabajarse",0.814145383922681,4
"24527","crispación",0.85114003446669,6
"24528","reformular",0.874605527567761,8
"24529","trufado",0.888243693878617,9
"24530","oxidación",0.806779414463685,4
"24531","gamper",0.70514677533125,1
"24532","catalá",0.773133521844628,3
"24533","santoral",0.821014140856043,4
"24534","mánagers",0.787590215482616,3
"24535","sobreprotección",0.770622827566409,2
"24536","fotovoltaicos",0.760848393746113,2
"24537","dromedario",0.727402036367575,2
"24538","redescubrir",0.83775403363913,5
"24539","detroit",0.882765201053382,9
"24540","electricista",0.859260965221432,7
"24541","tupida",0.860812764368221,7
"24542","miss_universo",0.779528265553248,3
"24543","obstétrico",0.752818128843961,2
"24544","relator",0.842974224831962,6
"24545","bis",0.839889329955712,6
"24546","reglado",0.876711441137673,8
"24547","orejona",0.7316242785192,2
"24548","newcastle",0.79643934285216,3
"24549","fulham",0.737225712689309,2
"24550","turinés",0.814233536448941,4
"24551","man_ray",0.72507800832032,1
"24552","fotomontaje",0.83244241176739,5
"24553","fémina",0.864062245044592,7
"24554","justin_theroux",0.65912204214527,1
"24555","alud",0.886843637769962,9
"24556","afar",0.666153173221998,1
"24557","hemingway",0.825998680732776,5
"24558","superponen",0.851955608751559,6
"24559","amonestar",0.691942431834949,1
"24560","nupcias",0.834486010463325,5
"24561","jose",0.827367434929367,5
"24562","apretón",0.832398478182642,5
"24563","coletilla",0.875898559070965,8
"24564","pinche",0.861885158172483,7
"24565","boquete",0.858288177829786,7
"24566","lucimiento",0.856087585091501,7
"24567","linchar",0.839108257223205,5
"24568","barbero",0.87485534598082,8
"24569","grunge",0.790616248394018,3
"24570","sonic_youth",0.73599393173641,2
"24571","jaca",0.854175514529318,6
"24572","gran_hotel",0.771478955807807,2
"24573","satelital",0.82155469085276,4
"24574","leviatán",0.813580834603177,4
"24575","portaviones",0.823590893954172,5
"24576","narcopisos",0.794075536695105,3
"24577","permisivid",0.877478386767368,8
"24578","nikolas_cruz",0.771934338054155,2
"24579","esmero",0.875520496651512,8
"24580","calle_mayor",0.824553480950543,5
"24581","morrison",0.839517197965727,6
"24582","carnal",0.853139270926681,6
"24583","woodstock",0.799460065731729,3
"24584","hibernación",0.839464964811296,6
"24585","egiptólogo",0.865173342380909,7
"24586","diadema",0.844730391643232,6
"24587","alado",0.815617798655798,4
"24588","sauna",0.836349997960799,5
"24589","ertzaina",0.771003870760925,2
"24590","indiciariamente",0.75625729030016,2
"24591","cdr",0.808788611589128,4
"24592","hermanado",0.862349593421221,7
"24593","arran",0.801924633222868,4
"24594","escapista",0.802718829074853,4
"24595","contante",0.813178974661444,4
"24596","telepizza",0.835549086799906,5
"24597","desgobernar",0.856104791055291,7
"24598","france_presse",0.848442364398014,6
"24599","enfrascado",0.889429085837738,9
"24600","dantesco",0.869224099774193,8
"24601","influenciable",0.786956966450978,3
"24602","loro",0.857748389344531,7
"24603","remero",0.82474122676047,5
"24604","función_pública",0.810909630274558,4
"24605","secretaría_de_estado",0.811283143595447,4
"24606","round",0.799804253404179,3
"24607","íñigo_errejón",0.772493992189916,3
"24608","franklin",0.857400855248538,7
"24609","graham",0.858642601758019,7
"24610","arkansas",0.846737410301617,6
"24611","evangelizador",0.821492508697455,4
"24612","doncella",0.837365520822024,5
"24613","soplo",0.882951156930967,9
"24614","otoñal",0.871232499073569,8
"24615","nasdaq",0.775389169453129,3
"24616","reggaetón",0.77796699419087,3
"24617","positivismo",0.812028263591834,4
"24618","abrigado",0.854920208046299,7
"24619","fermín",0.860009278226649,7
"24620","yébenes",0.817668058889445,4
"24621","mopa",0.715425010047304,1
"24622","carretilla",0.856952699820058,7
"24623","fred",0.856379245527918,7
"24624","guerra_de_la_independencia",0.809458467191736,4
"24625","arriero",0.833724283212068,5
"24626","mesón",0.822352955996769,4
"24627","astorga",0.769562833716618,2
"24628","panacea",0.8747946541159,8
"24629","marcos_llorente",0.746561651774205,2
"24630","alguacil",0.84167464389667,6
"24631","pixel_xl",0.714387733203315,1
"24632","snapdragon",0.502277101862088,1
"24633","los_ángeles_california",0.841978383836908,6
"24634","predicho",0.819658869929364,4
"24635","gaviota",0.828280228629188,5
